Sales calls,Interactions,Economy,Last upgrade,Discount,Monthly usage,Ad spend,Bugs reported,renewed
1,1,0.306468834,12.74168234,0.314388971,0.210417558,0.204813999,0,0
3,3,0.150476724,8.088933198,0.284631255,0.571186827,0.537916749,0,1
2,2,0.656364413,12.07104225,0.272102931,0.829460862,0.752241133,1,0
3,3,0.066132122,10.07832379,0.117845878,0.600690537,0.542596798,2,1
2,2,0.137108755,8.202981997,0.28876279,0.873031591,0.798812764,1,1
3,3,0.444236885,5.409876133,0.327115817,0.329452394,0.299862447,0,0
3,3,0.406805681,18.84335746,0.280176323,0.803770108,0.756550962,0,0
0,0,0.661194271,12.68042476,0.213160419,0.653995345,0.626073686,0,0
4,4,0.993816094,14.38463416,0.29841587,0.764118936,0.756093709,0,0
2,2,0.516219838,18.02872784,0.313220836,0.212306963,0.199343958,0,0
1,1,0.209204982,10.92174413,0.285110933,0.698608672,0.644800328,1,0
4,4,0.376634143,2.814955416,0.180890263,0.386962793,0.361277276,1,0
3,3,0.140125973,5.400614113,0.096256215,0.673866633,0.64035225,1,1
2,2,0.312454342,2.22556033,0.40578408,0.619376586,0.561263285,0,0
2,2,0.983327956,16.81307005,0.332332189,0.588724311,0.563823003,0,0
1,1,0.706946721,2.124564049,0.316259909,0.349007083,0.325623379,1,0
2,3,0.603338578,7.524466571,0.320945569,0.177291332,0.163341703,0,0
2,2,0.706394547,4.970505007,0.106512854,0.669342983,0.612762252,1,0
3,3,0.823161022,2.769485093,0.176470835,0.332414477,0.317825568,0,1
2,2,0.087762245,17.206077,0.397370955,0.731476137,0.690197055,1,0
3,4,0.895732658,19.53676962,0.196792255,0.591550406,0.545946868,1,0
3,3,0.925806619,14.30948292,0.147644286,0.406187105,0.373442148,0,0
2,2,0.569847101,2.578326201,0.197637117,0.562686641,0.525555143,1,0
2,2,0.2927196,6.696867311,0.226339862,0.594158304,0.541965097,0,0
2,2,0.044653387,12.72207514,0.159336122,0.551272903,0.542032027,0,0
0,1,0.590712331,12.66108642,0.328592329,0.592814898,0.560069001,0,0
1,1,0.53038038,14.61866614,0.299272092,0.496910807,0.474166797,1,0
3,3,0.356222901,17.46344877,0.19627305,0.402872122,0.377310245,0,0
3,3,0.055070146,10.93029692,0.237318155,0.889524828,0.826118662,2,0
0,0,0.265337111,6.658024879,0.304687437,0.826385295,0.752230054,1,0
3,3,0.176620707,6.825871101,0.120044389,0.548881916,0.501274987,1,0
0,0,0.279377646,3.028023283,0.251576604,0.878868953,0.84837432,0,1
2,2,0.584647422,1.554381218,0.107549384,0.236252147,1.233410475,0,0
1,1,0.022176245,10.66279432,0.306368926,0.406984014,0.380179106,1,0
3,3,0.622659128,16.36020896,0.339686953,0.139824113,0.130323367,0,1
2,2,0.342427062,6.000583956,0.199519383,0.80124848,0.757821106,1,0
0,0,0.109568857,12.29098718,0.267471959,0.255259922,0.243160997,1,0
3,3,0.392867653,5.321781692,0.310200673,0.711751367,0.646012368,0,0
4,4,0.804020202,1.935279824,0.20527883,0.550466064,1.527471452,2,1
3,4,0.995006864,17.2616687,0.166289961,0.245052932,0.227901674,1,0
0,0,0.647299563,10.26322462,0.149879701,0.301178561,0.273963614,0,0
3,4,0.972081645,3.268171481,0.223861921,0.862578245,0.777861538,0,1
2,2,0.460829729,9.367719542,0.357712454,0.278204032,0.270263923,0,0
3,3,0.448233238,11.68515825,0.252394373,0.23175264,0.21649453,0,1
3,3,0.247410742,19.5754646,0.27148321,0.166518478,0.163856697,0,0
1,1,0.441442592,2.573977004,0.214792654,0.600751469,0.592774966,1,0
1,1,0.93084213,4.040070707,0.169207194,0.449332566,0.433612155,0,0
1,1,0.184569783,18.44044378,0.474440176,0.184133389,0.175767238,0,0
2,2,0.343913527,10.81197968,0.304743139,0.144501817,0.137285958,0,0
2,2,0.420700134,19.82216218,0.187049785,0.853589258,0.810356205,0,1
0,0,0.620799496,13.22231242,0.376558341,0.199615266,0.187071999,0,0
1,1,0.118002975,13.16970208,0.228602295,0.639841957,0.608259728,1,1
0,0,0.483846912,17.59319601,0.295191681,0.47345124,0.440504542,1,1
2,2,0.696870298,7.344321563,0.173666344,0.309057804,0.301660994,1,1
1,1,0.271360676,9.302744445,0.093399436,0.687386191,0.619577654,2,0
1,1,0.425225054,5.338167133,0.267088057,0.527568699,0.519145162,0,0
3,3,0.093784359,3.963156875,0.136805514,0.146609004,0.13255362,0,0
2,2,0.506835305,10.7066106,0.173535058,0.354643049,0.325440944,0,0
2,2,0.057419159,13.32116968,0.203252525,0.576933518,0.563761688,0,0
4,4,0.330043767,11.23449552,0.220238482,0.399437551,0.379047171,1,0
2,2,0.189998738,7.046804124,0.142322749,0.789703797,0.711896603,1,1
4,4,0.26610385,16.82187688,0.307409686,0.271409224,0.259074102,0,0
2,2,0.610628645,3.006938452,0.169016722,0.525443122,0.512383422,1,0
2,2,0.987775568,2.254067089,0.307291368,0.123795422,0.116140924,0,0
1,1,0.34678675,12.37923279,0.296859192,0.548331857,0.529626486,2,1
4,5,0.664980226,1.420018474,0.128863847,0.439213994,1.411843537,0,1
2,2,0.054913685,19.3554406,0.322486435,0.592974329,0.577660067,1,0
1,1,0.465571528,18.3956418,0.40544768,0.39204749,0.360024261,0,1
2,2,0.115627986,7.24421317,0.358251784,0.111702533,0.10110769,0,0
1,2,0.954454147,16.94588778,0.323623257,0.268060795,0.248715113,0,0
1,1,0.735187583,1.606895368,0.264188646,0.391026765,1.376187039,0,1
1,1,0.377616537,1.53213116,0.284653266,0.871481783,1.792468309,1,0
3,3,0.312633412,10.98372014,0.362614255,0.185740547,0.168473708,0,0
3,4,0.67615392,11.08507183,0.236486977,0.523112241,0.479881844,1,0
1,1,0.164080477,8.120450085,0.200494722,0.580468443,0.570638047,3,0
2,2,0.852605686,15.68299064,0.193821667,0.734830031,0.703377035,1,1
3,4,0.703452987,2.178348896,0.317978775,0.666968329,0.658364801,1,0
0,0,0.946801287,18.19069664,0.234892704,0.672603127,0.632835772,1,1
1,1,0.079421422,0.585690906,0.331004022,0.486188033,2.462179905,0,1
1,2,0.687448365,16.02567073,0.334881583,0.32802776,0.3234243,0,0
2,2,0.482398121,11.1357398,0.205925906,0.318511252,0.307601409,0,0
4,4,0.344822955,12.54516446,0.272392563,0.363942461,0.352865176,0,0
0,0,0.61273414,2.178847634,0.371039743,0.606709699,0.554281043,0,1
3,3,0.19941726,4.607916356,0.323544866,0.185599108,0.172257739,0,0
2,3,0.159017469,14.6924921,0.275104292,0.52121044,0.485050596,1,0
2,2,0.895758945,12.87370844,0.248098934,0.557657674,0.505332293,0,1
4,4,0.7399895,16.24915295,0.358091958,0.209352302,0.19638453,0,0
1,1,0.178790375,10.53697878,0.080024673,0.607684182,0.572335094,0,0
1,1,0.94566426,4.151908611,0.085717068,0.873828498,0.832990408,1,0
1,1,0.041286441,1.982255996,0.282770064,0.883613454,1.808569386,0,1
2,2,0.12875216,10.86476267,0.100652228,0.578535148,0.556899359,1,1
2,3,0.923674748,6.434009857,0.303370206,0.455582795,0.438968102,1,1
3,4,0.009169965,12.78592373,0.411575271,0.217677893,0.201141226,0,0
0,0,0.719640739,6.304064886,0.192015454,0.556929123,0.550023259,1,0
2,2,0.634112613,9.050084059,0.271500365,0.861514027,0.80056397,1,0
4,5,0.745907594,12.57800644,0.276874185,0.631800728,0.582810071,1,0
2,2,0.058492341,3.780600498,0.213186437,0.845631793,0.835436803,1,1
3,3,0.233480392,10.37253673,0.132000221,0.893832981,0.807450106,1,1
0,0,0.535165404,0.707527977,0.247077408,0.723794442,2.661285628,0,0
1,2,0.715677933,3.902291257,0.085037154,0.648592617,0.612809572,0,0
3,4,0.779184826,8.173244231,0.200873398,0.465245378,0.425901011,0,0
2,2,0.714454274,13.00018097,0.059598057,0.416419321,0.405174237,1,1
2,2,0.774639512,11.14767661,0.233793969,0.232171023,0.224208232,0,0
3,4,0.173376944,3.484348803,0.226223637,0.762450253,0.705119021,1,0
3,3,0.583511971,16.76033207,0.34973057,0.326373328,0.308978135,0,0
4,4,0.579561274,15.97548318,0.219121652,0.790286827,0.717824037,0,0
2,2,0.668251748,6.98870301,0.26581001,0.765076102,0.708428537,1,0
3,3,0.72811191,2.458421873,0.263031114,0.727987549,0.712806166,1,0
2,2,0.089975839,5.511090456,0.250671416,0.685456505,0.629547528,2,1
4,5,0.077367118,16.47713787,0.300929837,0.609449269,0.594697163,1,0
2,2,0.283779344,16.11982444,0.274496095,0.762911974,0.715397309,1,1
2,2,0.359069181,19.27739626,0.168503759,0.466759875,0.420649369,1,0
4,5,0.074484424,2.937393489,0.236585796,0.363470491,0.327156081,0,0
0,0,0.351940403,4.441801629,0.14664174,0.711739234,0.683227062,1,0
1,1,0.84264587,9.410575529,0.0590323,0.500975485,0.479833677,0,0
3,3,0.145371393,3.566097024,0.218037057,0.495784375,0.47714589,0,1
2,2,0.947489603,9.960922304,0.160370097,0.810291067,0.749897901,1,1
1,1,0.320093467,15.64540185,0.20212957,0.920485856,0.904034407,1,1
2,2,0.536525477,5.084898963,0.240019283,0.795704783,0.718104532,0,0
2,2,0.118228463,1.474113269,0.175122625,0.423504506,1.404649724,0,0
1,2,0.023588919,7.228483975,0.096494568,0.609157278,0.597487147,1,1
1,1,0.764050943,3.807902627,0.31693979,0.470877444,0.444278719,0,0
1,1,0.91585039,18.03048886,0.132785859,0.552597848,0.541832153,0,1
4,4,0.391320747,8.182764767,0.354338826,0.310958772,0.294472494,0,0
4,4,0.03542326,9.55003936,0.182527773,0.560757352,0.525321127,0,0
0,0,0.5873282,10.00815749,0.384942732,0.894073453,0.880401676,0,0
3,3,0.825183398,5.701067661,0.119175593,0.732493709,0.662548693,1,1
3,3,0.349619821,19.24463529,0.359183631,0.367927795,0.352265624,0,0
3,3,0.5283934,13.4857862,0.308103826,0.337141174,0.311784148,1,0
0,0,0.352124774,16.28949461,0.325041339,0.523871619,0.475185951,1,0
1,1,0.894462172,5.132189115,0.256716279,0.630037408,0.571609202,1,0
3,4,0.607009654,7.615381637,0.202905698,0.398967192,0.369350639,1,0
2,2,0.186664731,8.862564354,0.152820747,0.689603883,0.650777576,0,0
0,0,0.480149452,9.856817575,0.454879983,0.306346414,0.283736026,0,0
2,3,0.883321239,8.136996058,0.452332101,0.563444091,0.548770603,0,0
3,5,0.697081474,3.124800172,0.101306034,0.543674597,0.521913926,1,0
4,4,0.748652993,4.796590958,0.080703496,0.432291369,0.397565023,0,1
4,4,0.085264173,3.917738735,0.158728104,0.513525976,0.473550376,1,1
2,2,0.971499111,9.867778047,0.243482977,0.544673031,0.515235118,0,0
2,2,0.731176398,17.05527649,0.138887066,0.624811803,0.597163481,0,0
1,1,0.858623622,17.5959051,0.112315084,0.547161464,0.529876243,0,1
3,3,0.758815985,1.505534645,0.184391947,0.366565709,1.348532107,1,0
3,3,0.725671349,11.82333093,0.060869005,0.717973886,0.672042701,0,0
3,3,0.579228056,16.62994937,0.245201666,0.72346384,0.657254519,1,0
1,2,0.224587465,6.528585248,0.347862911,0.578217918,0.550583829,1,0
0,0,0.088190594,9.50554769,0.355423704,0.6578858,0.602789389,0,0
3,3,0.652772234,17.74313353,0.369337643,0.446609812,0.406487062,0,0
4,4,0.211486825,18.32826754,0.287506581,0.415576612,0.410137512,0,0
4,4,0.306917139,10.47665359,0.251579263,0.539284905,0.489383441,1,1
2,2,0.420041564,4.317367286,0.148556307,0.308450439,0.301863425,1,0
3,4,0.248480291,16.65768884,0.063283268,0.518897967,0.473333208,1,1
0,0,0.776294785,14.5303195,0.351342867,0.169115193,0.16226218,0,1
1,1,0.091006718,16.08421378,0.137931968,0.874730272,0.802505305,1,0
2,2,0.582100257,10.76009399,0.258752597,0.425920935,0.416903348,0,0
4,5,0.337717962,19.98249219,0.201443017,0.31146412,0.287131501,1,0
2,2,0.722261213,0.596447821,0.146611454,0.260107994,2.252379159,1,1
2,2,0.471358044,8.245656625,0.072037289,0.806928484,0.760368498,2,1
0,0,0.221725493,17.75669534,0.220986073,0.66229139,0.599202583,1,1
4,4,0.294748848,7.708619189,0.345090514,0.625447527,0.61607462,0,0
2,2,0.063061178,8.844426363,0.298124589,0.597561303,0.547741026,0,0
1,1,0.008144536,9.657222647,0.322106538,0.485967611,0.451854826,0,0
1,2,0.228476089,15.84418,0.183331663,0.124390439,0.118382965,0,0
2,3,0.063512034,19.05670699,0.126581027,0.486523379,0.476949726,1,0
1,1,0.353383262,15.86138791,0.27849869,0.410420013,0.392683724,2,0
1,1,0.639800923,8.062990093,0.082211378,0.974203921,0.93101117,2,1
4,5,0.687460189,7.213447356,0.270596259,0.15141756,0.14549355,0,0
3,3,0.556037078,17.33861594,0.117519905,0.53371168,0.516499557,0,0
0,0,0.495376723,2.330995749,0.276491257,0.788417832,0.759448687,1,0
1,1,0.30959827,18.24487356,0.294395007,0.632701421,0.611608123,1,0
3,4,0.3420798,18.67053353,0.110785878,0.675152197,0.635253452,3,1
1,1,0.831242537,10.97514505,0.183832296,0.351332359,0.317574081,0,0
0,0,0.648718858,12.49679513,0.223929259,0.44929618,0.407396187,1,0
3,3,0.717738541,0.014305546,0.301580913,0.652742745,2.588684814,2,1
1,1,0.003714133,19.79050017,0.164539981,0.365610866,0.356732938,0,0
1,1,0.928659243,14.55351144,0.43462435,0.559275181,0.523878772,0,0
1,2,0.294556269,10.53737017,0.258417436,0.818657983,0.808397716,1,1
1,2,0.263146341,0.259283338,0.124133562,0.102141399,2.093553435,0,1
1,2,0.798022528,3.117322021,0.16852513,0.601963719,0.57933781,1,1
1,1,0.577825746,6.042559984,0.159827002,0.410072829,0.3691563,1,1
4,4,0.822509278,10.74650935,0.256673069,0.320535841,0.299550773,1,1
3,3,0.346620756,18.32983138,0.208991401,0.134031851,0.124070816,0,0
4,4,0.782750485,9.455953707,0.40097776,0.656729567,0.603466104,0,0
2,2,0.064132667,2.212337208,0.336724317,0.095430058,0.089527115,0,0
1,1,0.001440466,3.069501206,0.134978024,0.189207879,0.176897902,0,0
1,1,0.713735837,12.72688777,0.186340264,0.599973465,0.561489122,0,0
2,2,0.305724087,3.014601224,0.213517801,0.415199,0.40906321,0,0
2,2,0.4537721,2.456219996,0.313904462,0.347800733,0.323184334,1,0
3,3,0.801185549,2.864161389,0.289327851,0.475731286,0.431990435,0,0
2,2,0.998902641,14.96225523,0.253377435,0.116544974,0.110466538,0,0
1,1,0.52724596,10.40046164,0.479976519,0.654247069,0.599893162,0,0
3,3,0.065649161,19.27129723,0.118253845,0.287462109,0.283040993,0,0
1,2,0.990321127,19.07127675,0.457938632,0.391221376,0.38397694,0,0
2,2,0.782446298,11.72760278,0.294759944,0.781094325,0.714721746,1,1
0,0,0.033740244,16.51707787,0.271977828,0.522002597,0.499181613,2,1
1,1,0.110941359,10.59385053,0.385316638,0.706623376,0.684818824,0,0
3,4,0.95220698,15.68174097,0.395715185,0.1417037,0.138846459,0,0
1,1,0.894208457,9.79423605,0.316309092,0.7302605,0.722915918,1,1
2,2,0.731200015,17.55199198,0.18130509,0.493857805,0.44962008,1,0
2,2,0.004041369,8.831040504,0.210052545,0.590136214,0.551347311,0,0
4,4,0.446206549,5.608118933,0.190670039,0.42759314,0.408532106,0,0
2,2,0.810217745,14.21079721,0.293839842,0.6213602,0.583546217,1,0
0,0,0.569398555,17.58244056,0.43056895,0.563336655,0.517367961,0,0
1,2,0.161316301,13.94525434,0.18885974,0.409748206,0.379676845,0,0
1,1,0.683248208,4.353854759,0.363081078,0.162673525,0.160376548,0,0
3,3,0.405783084,7.394591975,0.348871664,0.378356473,0.350270487,0,0
1,1,0.073747777,4.107678665,0.248129193,0.936074211,0.871548287,2,1
2,2,0.18145158,5.744609362,0.304590032,0.737026941,0.709209662,2,1
0,0,0.639906102,14.05601863,0.180467767,0.455174774,0.449283051,0,1
1,1,0.955271721,5.618741632,0.419999856,0.129241135,0.117166297,0,0
2,2,0.567961815,2.04938397,0.162341618,0.872392566,0.79832628,2,1
0,0,0.111404974,2.978220802,0.300996895,0.817383224,0.772009655,3,0
3,3,0.040813234,16.63719137,0.307788313,0.478338447,0.442865327,1,0
2,2,0.152239196,3.780690242,0.131189565,0.401261777,0.372966947,2,0
1,1,0.860589292,18.55176296,0.073277199,0.79205239,0.761171733,3,0
3,3,0.904924079,8.193573124,0.144389316,0.778343788,0.760135433,2,0
3,3,0.725507031,6.385772707,0.19782946,0.432981088,0.423525151,1,1
0,0,0.618129872,17.13306925,0.222529573,0.061156078,0.059119122,0,0
3,3,0.080478744,13.27795183,0.247249241,0.660910304,0.600708117,2,1
1,1,0.258653878,6.836264889,0.343111112,0.559473337,0.517282221,0,0
4,5,0.220649247,10.70152604,0.092986299,0.662125841,0.640914824,1,1
1,1,0.150344018,11.72982887,0.329477241,0.093038302,0.08527616,0,0
2,2,0.019543621,5.469001818,0.35268296,0.676232402,0.620553583,1,0
1,1,0.509806572,12.86520148,0.108568439,0.295326413,0.273357262,1,0
4,5,0.966678159,5.680017629,0.29748439,0.614919023,0.569772097,1,1
1,1,0.828851136,17.71848159,0.276059764,0.439146715,0.39888094,0,0
2,3,0.807350501,0.480848347,0.25754376,0.648582093,2.626989496,1,0
1,2,0.723395896,13.17918436,0.219325637,0.536717483,0.511118708,0,0
2,2,0.427250405,1.722445663,0.369677606,0.507000944,1.475281248,0,0
2,2,0.10492008,9.979585451,0.217749217,0.453761503,0.436626,1,1
3,3,0.262943221,3.324559006,0.397174596,0.579081673,0.53116563,1,0
2,2,0.659872554,7.063669822,0.292196265,0.755382451,0.70459211,1,0
3,3,0.672517053,4.962167204,0.392012159,0.231558622,0.217113312,0,0
3,3,0.932339157,0.270822833,0.277160451,0.23848968,2.214995466,0,1
1,1,0.323410653,9.160428336,0.213057916,0.258110514,0.247536227,1,0
1,2,0.514484434,14.29627877,0.4174636,0.262171316,0.255547829,0,0
0,0,0.381285496,0.868247186,0.415196179,0.407010615,2.39742108,0,0
2,4,0.278674559,2.43099717,0.199326974,0.265723395,0.255418411,1,0
4,4,0.58311136,19.49173936,0.109073115,0.272173948,0.269411572,0,1
3,3,0.627629106,7.625542454,0.302086873,0.793825451,0.771444372,2,0
4,4,0.764387414,19.44866378,0.376969198,0.472911026,0.436585651,0,0
2,2,0.157736496,12.53482757,0.337811844,0.382720884,0.36308192,0,0
3,3,0.206649761,17.97654972,0.238319193,0.67556375,0.618652191,0,0
1,1,0.806543657,8.620826246,0.270054426,0.158215518,0.151418189,0,0
2,2,0.695757207,7.255955274,0.338706963,0.690388123,0.636361791,0,0
3,3,0.736825379,13.02949423,0.301325386,0.685346894,0.631261015,0,0
2,2,0.398822914,15.7644339,0.348481422,0.146277212,0.132341893,0,0
0,0,0.452439471,0.182874201,0.261752095,0.32377027,2.312012783,0,1
1,3,0.38758181,12.01119723,0.209556845,0.727409483,0.709620393,0,0
3,3,0.107776953,5.375288929,0.34989621,0.693464162,0.649541231,1,0
2,2,0.18923889,13.80330451,0.339052622,0.633096971,0.585111965,0,0
2,2,0.58997277,16.31904651,0.244816769,0.380001099,0.371571856,0,0
3,3,0.401805116,0.224146261,0.21345694,0.725365763,2.67778092,0,0
1,1,0.622533362,19.42119309,0.125432451,0.813232476,0.750171406,2,0
2,2,0.830804798,6.605690971,0.182792285,0.646353997,0.586220733,1,0
3,3,0.083514579,7.437818512,0.326353656,0.514763505,0.472080535,0,0
3,4,0.798887151,17.73429935,0.180318283,0.823690278,0.810076526,0,0
1,1,0.533068103,1.092977863,0.367868181,0.366718116,1.338402222,0,1
0,0,0.983102335,14.69154669,0.120245468,0.776028405,0.755035401,1,1
1,2,0.651223098,6.395046452,0.133107508,0.459943077,0.43125149,1,0
1,1,0.605560265,18.20421878,0.123598114,0.8522071,0.804665158,1,0
0,0,0.06694314,9.343167822,0.370277587,0.506969828,0.471569968,0,0
1,1,0.950315077,19.67187725,0.326948192,0.395200219,0.360207436,0,0
2,2,0.895234481,14.7252195,0.14899448,0.61233645,0.596984419,1,0
3,3,0.836677764,0.567397783,0.17661852,0.649078999,2.635909415,0,0
2,3,0.848505963,3.91788142,0.142699824,0.250533432,0.230216497,0,0
1,1,0.530406979,14.81475442,0.232514104,0.95550348,0.896987892,1,0
2,3,0.287132057,8.729121183,0.214538764,0.481808125,0.471119285,0,0
3,4,0.13292185,7.773545302,0.372236759,0.837227373,0.826642524,0,0
3,4,0.795121243,15.18262067,0.292118896,0.144772783,0.133021753,1,0
3,3,0.968431454,18.49166185,0.334234286,0.19523508,0.18827441,0,1
1,2,0.680175604,17.43222976,0.220499671,0.814300934,0.753772742,0,1
2,2,0.742143627,14.67535923,0.156213007,0.257466613,0.236577442,0,1
2,2,0.74056357,12.43387701,0.28342564,0.257749768,0.244007939,0,0
1,2,0.336302206,12.25929108,0.169406782,0.490599832,0.469974399,0,1
3,3,0.936287699,0.974978526,0.065017439,0.726247109,2.678269633,1,1
1,1,0.35070857,10.30524437,0.301020008,0.535961573,0.499675675,1,1
3,3,0.241299606,2.181979639,0.248303755,0.66741792,0.60359606,1,1
0,0,0.50217465,17.11371303,0.375282123,0.209098877,0.199381366,0,0
2,2,0.132368035,0.574270426,0.214363612,0.547179172,2.51058295,1,1
2,3,0.336244165,9.352609333,0.363908823,0.223053079,0.206284279,0,0
2,2,0.380875417,19.54840597,0.261366457,0.251540291,0.234697652,3,1
3,3,0.415129698,7.544231793,0.312711054,0.353698755,0.341902015,1,0
0,0,0.201532218,10.78165908,0.122643696,0.647262793,0.640059077,1,1
3,3,0.988019174,4.736833679,0.255487494,0.82454628,0.798441151,1,1
0,0,0.325368727,7.501495283,0.305616601,0.553044099,0.532861716,1,0
1,1,0.777196246,16.52948768,0.276112302,0.534474139,0.517975984,0,0
1,2,0.516055762,1.914333076,0.177376466,0.530942707,1.507431889,0,1
0,1,0.00570072,7.670462692,0.209918491,0.324460432,0.301723492,1,0
0,0,0.315966449,16.73139939,0.125725589,0.753705313,0.730349394,0,0
3,3,0.371905842,14.80389963,0.29046713,0.126052393,0.122101819,0,0
3,3,0.583572478,19.50415076,0.31568696,0.362267688,0.358613344,0,0
3,3,0.743028254,12.06269523,0.241187204,0.447391878,0.432910646,0,0
3,3,0.719377159,16.69844455,0.179625558,0.341447788,0.335686189,1,0
0,1,0.853105041,5.537856312,0.315639538,0.575912373,0.551846369,1,0
1,1,0.759857501,19.48611695,0.364468487,0.303850875,0.294096547,0,0
0,0,0.527264983,0.671480212,0.316338981,0.615200116,2.588670578,1,1
0,0,0.991234991,11.72401365,0.311109311,0.707903102,0.699443829,1,0
0,0,0.803279894,15.47696241,0.100078016,0.60813497,0.580563334,0,0
1,1,0.332138699,8.313764257,0.35529161,0.726914171,0.671233828,0,1
0,1,0.401091454,15.01155242,0.090726578,0.632494512,0.579771969,0,0
0,0,0.633071073,3.236469259,0.213972065,0.518074383,0.502012363,2,0
1,2,0.588179664,9.195639167,0.120674362,0.417986556,0.385862449,0,0
3,3,0.982893464,4.927607442,0.136112668,0.413636354,0.376208327,0,1
0,0,0.62149159,15.0297474,0.105936079,0.888306662,0.848346391,4,0
4,4,0.006997256,0.319471097,0.194492422,0.665662013,2.656045994,0,1
3,3,0.986471932,14.19006957,0.278212954,0.800219981,0.769078411,1,1
3,3,0.526646207,7.906972246,0.242254671,0.634704164,0.596189316,0,0
3,3,0.774797326,12.53824439,0.058637562,0.229437335,0.216573782,1,1
3,3,0.004431066,18.8497167,0.330218022,0.456466351,0.43193842,0,0
1,1,0.175469827,16.47864898,0.401694505,0.330651816,0.297611152,0,0
1,1,0.618924071,1.500948729,0.29544427,0.35910874,1.342799715,1,1
3,3,0.226210005,10.51759866,0.220246401,0.552872148,0.501591831,1,0
2,2,0.0558181,13.66414015,0.354727221,0.775523423,0.733493383,0,0
2,2,0.756747343,8.754987793,0.170823984,0.334176576,0.32723349,0,0
1,1,0.745161253,4.307772935,0.372107336,0.694121227,0.652214024,1,0
1,1,0.299152581,12.13165912,0.219342722,0.604757028,0.545433972,1,0
2,2,0.185594651,12.79806537,0.339602953,0.536539581,0.516426184,0,0
2,2,0.021061963,18.4955119,0.152460418,0.539476341,0.525040751,2,0
4,4,0.055105412,19.61613376,0.044389027,0.783548532,0.736139179,1,1
2,2,0.266720881,18.63561577,0.057829504,0.53766974,0.49183533,1,0
2,3,0.69766683,14.99046828,0.392235774,0.17835866,0.171569793,0,0
4,5,0.36214366,2.24339415,0.406415869,0.416251536,0.390014464,0,0
0,0,0.605201071,11.99896467,0.11300241,0.674065396,0.652196685,3,0
1,2,0.431071424,7.584051496,0.3522563,0.30925017,0.299560298,0,0
1,1,0.889713004,1.501462466,0.119826552,0.221255538,1.209326258,0,0
3,3,0.385217103,6.397566017,0.329418751,0.238941165,0.219858823,1,1
3,3,0.934043986,17.62961492,0.258936328,0.583950445,0.568670784,1,0
1,1,0.674989665,12.4183077,0.129346684,0.380892496,0.354009743,1,1
3,3,0.816755801,9.949075002,0.336313146,0.758169521,0.693494307,1,0
0,0,0.656447705,8.065538174,0.347275555,0.219444318,0.200115179,0,0
2,2,0.040426142,17.72831921,0.088111787,0.517153125,0.472894939,1,1
3,4,0.220524542,10.17840876,0.17735171,0.418697815,0.380907073,1,0
1,1,0.954024427,14.41574868,0.209142729,0.554685106,0.524943377,1,0
0,0,0.663767197,5.017846395,0.266954361,0.687369751,0.659340099,1,1
1,1,0.88409798,0.12229398,0.144764102,0.749214362,2.720370811,1,1
2,2,0.103593216,6.807452732,0.084233439,0.391376936,0.365379037,0,0
1,1,0.892487883,1.021233059,0.247785535,0.791292745,1.718474918,2,0
2,2,0.987167421,9.085430808,0.214491137,0.725778545,0.717340313,2,1
0,0,0.551543974,11.53465338,0.408495062,0.239185409,0.233562719,0,0
0,0,0.031036505,15.72344955,0.208243543,0.903414928,0.855086126,2,0
4,4,0.74356078,12.71510107,0.275020452,0.550017053,0.513619634,3,0
0,0,0.774286087,18.03854577,0.236067037,0.479800137,0.44139665,0,0
1,1,0.574429878,10.45204999,0.223292906,0.239928566,0.224189415,0,0
3,3,0.806364371,14.77908963,0.115388613,0.531430322,0.524798136,1,1
3,3,0.552360588,1.586275443,0.294045449,0.4928554,1.464812841,1,1
1,1,0.087298565,10.8833474,0.343606515,0.586860543,0.55848421,1,0
3,3,0.920968995,5.470130483,0.275071318,0.460706615,0.42758397,1,0
2,2,0.526116054,14.53599358,0.336644661,0.853949268,0.812426646,0,1
0,0,0.907352414,1.157853765,0.135744937,0.700997336,1.635750423,1,1
2,2,0.860184144,17.02173576,0.308846801,0.379316013,0.357381171,0,1
0,0,0.147918287,12.02905145,0.252497235,0.565918856,0.522036127,0,0
4,4,0.410970013,18.92548877,0.295006326,0.474663486,0.437377153,0,1
3,3,0.310782771,14.1419596,0.363496934,0.642416608,0.602028451,2,0
1,1,0.033808101,1.167280238,0.28826316,0.515663986,1.478803757,2,0
1,1,0.505606106,17.2219108,0.264773774,0.636804888,0.610381405,1,0
2,3,0.122876201,17.16968655,0.137334473,0.728810476,0.676430068,1,0
1,1,0.283655735,5.744412943,0.31313499,0.182902561,0.178222933,1,0
1,1,0.223451393,17.86673572,0.290227962,0.51826219,0.466684332,0,1
4,4,0.062373482,19.87294416,0.224691462,0.749941294,0.726035892,0,0
2,2,0.727485952,8.5360923,0.354637998,0.544625281,0.501758047,1,0
3,3,0.936585349,4.612875328,0.33125657,0.695585548,0.650181525,0,0
1,1,0.744754239,17.95349143,0.300512497,0.710851128,0.683829905,1,0
2,2,0.813696168,19.0790373,0.217069899,0.875838247,0.860928774,0,1
2,2,0.022258533,10.35262563,0.090452789,0.277996907,0.25424432,0,1
2,2,0.541654965,17.33187562,0.296417878,0.403233279,0.388764483,1,0
3,3,0.42882037,12.88372491,0.245553094,0.792892443,0.771905093,2,0
3,3,0.463997705,19.39768551,0.234048072,0.438626293,0.403509441,1,0
